,Name,Age,90s,Gls/90,Ast/90,PK/90,Non PK Gls/90,Yellow Cards/90,Red Cards/90,xG/90,non PK xG/90,xA/90,Shots/90,Shots on Target/90,Free Kicks/90,Pass Cmp/90,Pass Cmp Pctg,Short Pass Cmp/90,Short Pass Cmp Pctg,Medium Pass Cmp/90,Medium Pass Cmp Pctg,Long Pass Cmp/90,Long Pass Cmp Pctg,Attacking Passes/90,Successful Box Crosses/90,Progressing Passes/90,Through Balls/90,Passes under pressure/90,Switches/90,Crosses/90,Bad Passes/90,SCA/90,GCA/90,Tkl Won/90,Tkl Success Rate,Tkl vs Dribbles/90,Tkl vs. dribbles Success Rate,Successful Presses/90,Press Success Rate,Blocks/90,Int/90,Clearances/90,Errors/90,Touches/90,Mid 3rd Touches/90,Att 3rd Touchs/90,Att Pen Touches/90,Successful Dribbles/90,Dribble Success Rate,Carries/90,Progressive Carries/90,Attacking Carries/90,Bad Dribbles /90,Rec/90,Rec Success Rate,Fouls Committed/90,Fouls drawn/90,PKs won/90,PKs conceded/90,Loose Balls Recov/90,Aerial Battles Won/90,Aerial Battle Success Rate,Position Group,Position Subgroup,Club Tier,European
612,Martin Hinteregger,29,46.8,0.06410256410256411,0.021367521367521368,0.0,0.06410256410256411,0.17094017094017094,0.0,0.06410256410256411,0.05128205128205128,0.016025641025641028,0.7905982905982907,0.17094017094017094,0.0,49.358974358974365,81.0242020343739,14.20940170940171,88.19628647214854,26.282051282051285,89.19506889050037,8.461538461538462,59.54887218045113,4.401709401709402,0.0,4.316239316239317,0.12820512820512822,8.354700854700855,1.2393162393162394,0.17094017094017094,3.3333333333333335,0.8760683760683762,0.14957264957264957,1.388888888888889,54.621848739495796,0.982905982905983,44.230769230769226,4.252136752136752,35.47237076648842,1.9017094017094018,1.7521367521367524,5.320512820512821,0.08547008547008547,73.67521367521368,37.52136752136752,3.2692307692307696,1.0042735042735043,0.19230769230769232,45.0,39.978632478632484,2.0299145299145303,0.32051282051282054,0.7264957264957266,42.62820512820513,97.3170731707317,1.4529914529914532,1.388888888888889,0.042735042735042736,0.042735042735042736,14.273504273504274,4.423076923076923,71.37931034482759,Defender,Center Back,3,1
613,Piero Hincapié,20,13.5,0.07407407407407407,0.14814814814814814,0.0,0.07407407407407407,0.2222222222222222,0.0,0.05185185185185185,0.05185185185185185,0.003703703703703704,0.5925925925925926,0.07407407407407407,0.0,51.111111111111114,84.76658476658476,18.814814814814813,93.38235294117648,26.074074074074073,91.42857142857143,5.185185185185185,63.06306306306306,2.3703703703703702,0.14814814814814814,2.962962962962963,0.07407407407407407,9.62962962962963,0.7407407407407407,0.5185185185185185,4.666666666666667,0.7407407407407407,0.2222222222222222,1.1851851851851851,57.14285714285714,1.037037037037037,66.66666666666666,5.851851851851852,42.24598930481284,2.4444444444444446,2.4444444444444446,3.4074074074074074,0.0,73.77777777777777,39.18518518518518,6.592592592592593,0.8148148148148148,0.8148148148148148,52.38095238095239,45.25925925925926,3.7777777777777777,1.2592592592592593,1.7037037037037037,44.2962962962963,94.1732283464567,1.1851851851851851,0.6666666666666666,0.0,0.0,10.0,3.4814814814814814,63.51351351351351,Defender,Center Back,5,0
614,John Brooks,29,49.900000000000006,0.04008016032064128,0.02004008016032064,0.0,0.04008016032064128,0.14028056112224446,0.0,0.04008016032064128,0.044088176352705406,0.010420841683366733,0.501002004008016,0.1002004008016032,0.0,51.022044088176344,84.66910542068507,9.158316633266532,88.91050583657587,29.11823647294589,91.44115796098174,12.364729458917834,71.9953325554259,4.228456913827655,0.02004008016032064,4.028056112224449,0.02004008016032064,5.310621242484969,2.424849699398797,0.12024048096192383,2.945891783567134,0.6212424849699398,0.02004008016032064,1.1823647294589177,63.44086021505376,1.0420841683366733,47.706422018348626,3.5871743486973946,40.2247191011236,2.0440881763527052,1.9639278557114226,5.811623246492985,0.08016032064128256,72.58517034068136,37.89579158316633,2.124248496993988,0.9619238476953906,0.3006012024048096,68.18181818181817,44.4689378757515,3.1262525050100196,0.501002004008016,0.42084168336673344,45.571142284569135,97.38758029978587,0.8416833667334669,0.7014028056112224,0.0,0.060120240480961915,11.062124248496993,3.3466933867735467,67.88617886178862,Defender,Center Back,3,0
615,Stefan Posch,24,40.4,0.024752475247524754,0.0,0.0,0.024752475247524754,0.34653465346534656,0.024752475247524754,0.04950495049504951,0.03217821782178218,0.021534653465346536,0.4702970297029703,0.17326732673267328,0.04950495049504951,47.84653465346535,80.40765391014975,15.04950495049505,89.0190336749634,25.024752475247524,90.26785714285714,7.400990099009901,56.30885122410546,4.975247524752476,0.17326732673267328,4.851485148514851,0.04950495049504951,8.217821782178218,1.8564356435643565,0.49504950495049505,4.207920792079208,0.7673267326732673,0.07425742574257425,1.4851485148514851,55.04587155963303,1.2128712871287128,54.44444444444444,4.554455445544555,34.71698113207547,2.3019801980198022,1.5346534653465347,3.910891089108911,0.04950495049504951,70.99009900990099,34.975247524752476,7.599009900990099,0.7425742574257426,0.2722772277227723,50.0,43.53960396039604,4.084158415841585,0.9653465346534654,0.8910891089108911,45.61881188118812,95.54173146708139,1.7821782178217822,0.49504950495049505,0.0,0.0,9.925742574257425,2.1782178217821784,51.76470588235295,Defender,Center Back,3,1
616,Nianzou Kouassi,19,3.3,0.0,0.30303030303030304,0.0,0.0,0.30303030303030304,0.30303030303030304,0.0,0.09090909090909091,0.0060606060606060615,0.30303030303030304,0.0,0.0,63.63636363636364,89.36170212765957,19.6969696969697,87.83783783783784,35.45454545454545,92.85714285714286,8.181818181818182,79.41176470588235,8.484848484848484,0.0,6.0606060606060606,0.0,10.0,2.121212121212121,0.30303030303030304,3.0303030303030303,0.9090909090909092,0.30303030303030304,1.2121212121212122,44.44444444444444,1.8181818181818183,66.66666666666666,3.9393939393939394,28.26086956521739,1.8181818181818183,1.8181818181818183,5.151515151515151,0.0,85.75757575757576,51.515151515151516,7.575757575757576,0.30303030303030304,0.6060606060606061,66.66666666666666,55.75757575757576,5.757575757575758,1.2121212121212122,1.8181818181818183,60.909090909090914,97.10144927536231,2.7272727272727275,1.5151515151515151,0.0,0.0,10.606060606060607,5.151515151515151,85.0,Defender,Center Back,6,1
617,Marvin Friedrich,26,38.5,0.12987012987012986,0.05194805194805195,0.0,0.12987012987012986,0.05194805194805195,0.0,0.03896103896103896,0.03376623376623377,0.02181818181818182,0.7012987012987013,0.15584415584415584,0.0,45.22077922077922,82.0065944418276,12.519480519480519,89.42486085343229,22.51948051948052,91.74603174603175,9.714285714285714,63.60544217687075,4.0519480519480515,0.07792207792207792,3.5584415584415585,0.025974025974025976,6.8311688311688314,1.5584415584415585,0.23376623376623376,2.987012987012987,0.7012987012987013,0.12987012987012986,1.1168831168831168,62.31884057971014,0.6233766233766234,50.0,4.285714285714286,39.09952606635071,1.948051948051948,1.2987012987012987,3.9220779220779223,0.0,65.50649350649351,29.948051948051948,4.597402597402597,1.2207792207792207,0.3116883116883117,57.14285714285714,41.42857142857143,2.4155844155844157,0.7272727272727273,0.6753246753246753,43.922077922077925,95.80736543909349,0.8831168831168831,0.6493506493506493,0.0,0.05194805194805195,10.363636363636363,2.987012987012987,58.97435897435898,Defender,Center Back,3,1
618,Niklas Stark,26,50.2,0.0,0.0,0.0,0.0,0.099601593625498,0.0,0.023904382470119518,0.021912350597609563,0.004382470119521912,0.3386454183266932,0.0597609561752988,0.0,40.95617529880478,84.53947368421053,8.844621513944222,85.38461538461539,22.091633466135455,90.97621000820345,9.840637450199203,75.19025875190259,2.6095617529880477,0.0,2.9880478087649402,0.0199203187250996,6.035856573705179,1.3346613545816732,0.1195219123505976,2.051792828685259,0.3784860557768924,0.0199203187250996,1.1752988047808763,57.28155339805825,0.4183266932270916,39.62264150943396,4.203187250996016,34.25324675324675,1.9123505976095616,1.5737051792828685,5.3585657370517925,0.0199203187250996,60.0199203187251,26.872509960159363,2.6095617529880477,0.7370517928286853,0.1394422310756972,87.5,34.482071713147405,2.330677290836653,0.398406374501992,0.49800796812749,36.29482071713147,96.4021164021164,1.1553784860557768,1.0358565737051793,0.0,0.0398406374501992,9.780876494023904,2.928286852589641,63.91304347826087,Defender,Center Back,2,1
619,Mats Hummels,33,47.900000000000006,0.12526096033402923,0.0417536534446764,0.0,0.12526096033402923,0.20876826722338201,0.0,0.08768267223382045,0.08559498956158662,0.019832985386221292,0.7933194154488517,0.3757828810020876,0.0,71.18997912317327,88.64049909020015,13.987473903966595,91.28065395095368,39.937369519832984,93.49951124144673,17.014613778705634,79.28015564202335,4.572025052192067,0.0,3.7787056367432146,0.1670146137787056,8.977035490605427,3.611691022964509,0.06263048016701461,3.194154488517745,0.8141962421711899,0.10438413361169101,1.3152400835073068,63.63636363636363,0.7306889352818371,46.05263157894737,3.3820459290187888,37.76223776223776,1.3778705636743214,2.379958246346555,5.093945720250521,0.0417536534446764,91.62839248434237,50.06263048016701,2.9227557411273484,1.127348643006263,0.22964509394572022,73.33333333333333,60.814196242171185,4.592901878914405,0.5845511482254696,0.5010438413361169,64.17536534446764,97.5563313233894,0.8977035490605427,0.626304801670146,0.0,0.0417536534446764,13.319415448851773,4.237995824634655,70.97902097902097,Defender,Center Back,6,1
620,Reece Oxford,23,34.1,0.05865102639296187,0.0,0.0,0.05865102639296187,0.20527859237536655,0.0,0.06158357771260996,0.020527859237536656,0.005278592375366569,0.49853372434017595,0.1759530791788856,0.0,33.02052785923753,82.49084249084248,8.44574780058651,85.97014925373134,18.1524926686217,89.97093023255815,6.129032258064516,66.56050955414013,1.9941348973607038,0.029325513196480937,2.6099706744868034,0.0,5.92375366568915,1.6715542521994133,0.0879765395894428,2.727272727272727,0.26392961876832843,0.029325513196480937,0.8797653958944281,63.829787234042556,0.49853372434017595,43.58974358974359,2.903225806451613,32.142857142857146,1.87683284457478,3.167155425219941,6.715542521994134,0.029325513196480937,53.841642228739,22.052785923753664,2.375366568914956,0.9677419354838709,0.14662756598240467,83.33333333333334,27.126099706744867,1.1730205278592374,0.26392961876832843,0.6158357771260997,29.882697947214076,95.32273152478953,1.1730205278592374,0.9677419354838709,0.0,0.05865102639296187,8.504398826979472,3.4604105571847508,61.78010471204188,Defender,Center Back,1,1
621,Tuta,22,31.799999999999997,0.06289308176100629,0.0,0.0,0.06289308176100629,0.28301886792452835,0.031446540880503145,0.031446540880503145,0.00628930817610063,0.011320754716981133,0.3459119496855346,0.09433962264150944,0.0,46.47798742138365,82.47767857142857,13.270440251572328,86.83127572016461,24.371069182389938,90.32634032634033,8.333333333333334,64.95098039215686,3.427672955974843,0.06289308176100629,3.6477987421383653,0.031446540880503145,7.515723270440252,1.069182389937107,0.28301886792452835,3.0503144654088055,0.6918238993710693,0.09433962264150944,0.9119496855345913,47.540983606557376,0.8176100628930818,36.11111111111111,4.779874213836479,31.932773109243694,2.2327044025157234,2.2955974842767297,4.088050314465409,0.031446540880503145,68.20754716981132,33.742138364779876,5.09433962264151,0.6918238993710693,0.5031446540880503,84.21052631578947,43.45911949685535,3.1446540880503147,1.1949685534591197,1.3207547169811322,41.22641509433963,97.61727475800447,1.7610062893081762,0.6918238993710693,0.0,0.06289308176100629,12.452830188679247,2.578616352201258,56.16438356164384,Defender,Center Back,3,0
622,Marin Pongračić,24,12.2,0.0,0.0,0.0,0.0,0.3278688524590164,0.0819672131147541,0.0,0.0,0.0,0.0819672131147541,0.0,0.0,52.622950819672134,86.75675675675676,10.40983606557377,90.0709219858156,29.836065573770494,92.85714285714286,12.049180327868854,74.61928934010153,3.19672131147541,0.0,2.540983606557377,0.0819672131147541,6.721311475409837,1.1475409836065575,0.0,2.9508196721311477,0.4098360655737705,0.0,1.557377049180328,67.85714285714286,0.7377049180327869,75.0,4.426229508196721,41.86046511627907,2.0491803278688527,3.114754098360656,5.409836065573771,0.24590163934426232,72.54098360655738,35.49180327868853,1.2295081967213115,0.1639344262295082,0.24590163934426232,50.0,47.704918032786885,2.295081967213115,0.4098360655737705,0.4098360655737705,47.459016393442624,98.30220713073004,1.639344262295082,0.24590163934426232,0.0,0.0,9.59016393442623,2.1311475409836067,60.46511627906976,Defender,Center Back,6,1
623,Chris Richards,21,23.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.034782608695652174,0.017391304347826087,0.5652173913043478,0.043478260869565216,0.0,56.26086956521739,87.02084734364493,18.26086956521739,91.90371991247265,29.217391304347824,92.05479452054794,8.304347826086957,71.26865671641791,3.608695652173913,0.0,3.217391304347826,0.043478260869565216,9.521739130434783,1.0,0.0,3.1739130434782608,0.8695652173913043,0.21739130434782608,1.3043478260869565,62.5,0.5652173913043478,54.166666666666664,5.304347826086956,43.57142857142857,2.217391304347826,2.0869565217391304,5.6521739130434785,0.08695652173913043,77.6086956521739,38.08695652173913,3.130434782608696,1.0,0.17391304347826086,66.66666666666666,48.65217391304348,2.260869565217391,0.34782608695652173,0.6086956521739131,51.608695652173914,97.61513157894737,0.7391304347826086,0.34782608695652173,0.0,0.0,10.91304347826087,3.782608695652174,60.416666666666664,Defender,Center Back,3,0
624,Waldemar Anton,25,49.900000000000006,0.02004008016032064,0.04008016032064128,0.0,0.02004008016032064,0.14028056112224446,0.02004008016032064,0.05210420841683366,0.04809619238476953,0.0094188376753507,0.5410821643286573,0.16032064128256512,0.0,58.53707414829659,87.37660783727192,16.553106212424847,91.57427937915743,32.484969939879754,93.53721869590305,8.937875751503006,68.61538461538461,3.2264529058116227,0.060120240480961915,3.0861723446893783,0.08016032064128256,6.613226452905811,1.0420841683366733,0.3807615230460921,2.9659318637274548,1.0220440881763526,0.14028056112224446,0.9619238476953906,65.75342465753424,0.4809619238476953,36.36363636363637,3.6873747494989977,36.29191321499014,1.9038076152304606,2.004008016032064,4.909819639278557,0.02004008016032064,78.73747494989979,34.84969939879759,3.5470941883767533,1.062124248496994,0.44088176352705405,61.111111111111114,51.082164328657306,3.4068136272545084,0.5410821643286573,1.102204408817635,53.38677354709418,98.3751846381093,0.9619238476953906,0.9018036072144288,0.0,0.02004008016032064,10.601202404809618,2.3847695390781563,56.666666666666664,Defender,Center Back,2,1
625,Robin Knoche,29,56.8,0.017605633802816902,0.0,0.0,0.017605633802816902,0.15845070422535212,0.0,0.019366197183098594,0.017605633802816902,0.00545774647887324,0.26408450704225356,0.07042253521126761,0.0,47.25352112676057,85.36895674300254,9.278169014084508,88.42281879194631,25.22887323943662,92.09511568123393,12.288732394366198,73.86243386243386,2.3943661971830985,0.0,2.4119718309859155,0.017605633802816902,5.158450704225352,1.8309859154929577,0.0,2.517605633802817,0.45774647887323944,0.05281690140845071,0.9683098591549296,65.47619047619048,0.5633802816901409,47.76119402985074,3.8732394366197185,38.32752613240418,1.8309859154929577,1.5845070422535212,5.45774647887324,0.05281690140845071,66.19718309859155,28.97887323943662,1.637323943661972,0.5281690140845071,0.22887323943661972,72.22222222222221,39.982394366197184,1.8309859154929577,0.24647887323943662,0.5633802816901409,41.1443661971831,97.9874213836478,1.0563380281690142,0.36971830985915494,0.0,0.017605633802816902,11.88380281690141,2.5880281690140845,53.64963503649635,Defender,Center Back,1,1
626,Marc-Oliver Kempf,27,32.0,0.0625,0.03125,0.0,0.0625,0.15625,0.03125,0.040625,0.040625,0.0125,0.5,0.1875,0.0,50.09375,82.28952772073922,17.40625,91.01307189542483,24.375,88.43537414965986,7.75,60.93366093366094,6.40625,0.0625,5.25,0.03125,8.21875,2.15625,0.3125,3.53125,0.96875,0.0625,1.40625,68.18181818181817,0.875,51.85185185185185,3.40625,35.973597359735976,2.03125,1.84375,4.3125,0.03125,71.6875,39.78125,4.65625,0.59375,0.65625,65.625,44.75,4.5,1.03125,0.625,45.28125,97.70734996628457,1.34375,1.28125,0.0,0.03125,11.0,3.4375,67.90123456790124,Defender,Center Back,2,1
627,Amos Pieper,24,49.400000000000006,0.020242914979757082,0.020242914979757082,0.0,0.020242914979757082,0.14170040485829957,0.0,0.034412955465587036,0.028340080971659912,0.010728744939271255,0.4655870445344129,0.10121457489878541,0.0,38.13765182186234,82.63157894736842,7.307692307692307,84.74178403755869,20.72874493927125,91.26559714795009,9.817813765182185,68.9900426742532,2.6518218623481777,0.040485829959514164,2.3076923076923075,0.020242914979757082,4.959514170040485,1.8421052631578945,0.12145748987854249,1.720647773279352,0.5870445344129553,0.040485829959514164,1.2550607287449391,59.61538461538461,0.8097165991902833,52.63157894736842,4.23076923076923,41.386138613861384,2.246963562753036,1.700404858299595,7.307692307692307,0.10121457489878541,59.63562753036437,21.963562753036435,1.923076923076923,0.6882591093117408,0.20242914979757082,83.33333333333334,31.761133603238864,1.3562753036437245,0.18218623481781374,0.24291497975708498,34.311740890688256,98.14707585408222,0.5668016194331983,0.8299595141700404,0.0,0.060728744939271245,9.392712550607285,3.0364372469635623,55.14705882352941,Defender,Center Back,1,1
628,Kevin Akpoguma,26,24.9,0.12048192771084339,0.08032128514056225,0.0,0.12048192771084339,0.1606425702811245,0.0,0.052208835341365466,0.06827309236947793,0.020481927710843374,0.5622489959839357,0.24096385542168677,0.0,42.85140562248996,78.6873156342183,16.907630522088354,85.74338085539715,20.080321285140563,86.35578583765113,5.381526104417671,54.91803278688525,3.3333333333333335,0.040160642570281124,4.056224899598393,0.0,6.867469879518072,1.1646586345381527,1.3253012048192772,4.497991967871486,1.0843373493975905,0.20080321285140562,0.9236947791164659,50.0,0.7630522088353414,61.29032258064516,4.698795180722892,32.054794520547944,3.253012048192771,1.3654618473895583,2.248995983935743,0.08032128514056225,65.5421686746988,32.44979919678715,12.570281124497992,1.7269076305220885,0.7630522088353414,51.35135135135135,39.23694779116466,3.815261044176707,1.4859437751004017,1.4056224899598395,39.397590361445786,92.54716981132076,1.5261044176706828,1.3253012048192772,0.0,0.040160642570281124,7.951807228915663,1.6465863453815262,52.56410256410257,Defender,Center Back,3,0
629,Márton Dárdai,20,16.1,0.0,0.12422360248447203,0.0,0.0,0.0,0.0,0.012422360248447204,0.012422360248447204,0.013043478260869565,0.3105590062111801,0.12422360248447203,0.0,40.0,77.77777777777779,5.341614906832298,85.14851485148515,22.546583850931675,90.97744360902256,11.925465838509316,60.56782334384858,4.3478260869565215,0.06211180124223602,3.975155279503105,0.12422360248447203,5.7763975155279494,2.6086956521739126,0.5590062111801242,2.981366459627329,0.8695652173913043,0.12422360248447203,0.9937888198757763,55.172413793103445,0.8074534161490683,48.148148148148145,3.291925465838509,35.333333333333336,1.9875776397515525,1.7391304347826086,4.409937888198757,0.06211180124223602,62.04968944099378,24.96894409937888,3.913043478260869,0.37267080745341613,0.12422360248447203,28.57142857142857,39.440993788819874,2.3602484472049685,0.18633540372670807,0.18633540372670807,40.62111801242236,98.49397590361446,1.2422360248447204,0.6832298136645962,0.0,0.0,6.770186335403726,1.5527950310559004,53.191489361702125,Defender,Center Back,2,1
630,Armel Bella Kotchap,20,11.9,0.0,0.0,0.0,0.0,0.25210084033613445,0.0,0.01680672268907563,0.025210084033613443,0.001680672268907563,0.5042016806722689,0.1680672268907563,0.0,27.899159663865547,79.23627684964201,6.554621848739496,78.0,13.949579831932773,90.7103825136612,7.0588235294117645,65.11627906976744,2.1848739495798317,0.08403361344537814,1.4285714285714286,0.08403361344537814,4.285714285714286,0.7563025210084033,0.08403361344537814,2.1848739495798317,0.6722689075630252,0.0,1.3445378151260503,61.53846153846154,0.6722689075630252,53.333333333333336,4.7899159663865545,33.92857142857143,2.100840336134454,3.0252100840336134,6.80672268907563,0.08403361344537814,49.57983193277311,19.747899159663866,2.0168067226890756,0.8403361344537815,0.0,0.0,23.445378151260503,1.0084033613445378,0.5882352941176471,0.42016806722689076,24.369747899159663,97.31543624161074,1.7647058823529411,1.5126050420168067,0.0,0.0,8.319327731092436,3.361344537815126,74.07407407407408,Defender,Center Back,1,1
631,Timo Baumgartl,25,18.1,0.055248618784530384,0.055248618784530384,0.0,0.055248618784530384,0.16574585635359115,0.0,0.06629834254143646,0.0055248618784530384,0.0038674033149171273,0.5524861878453038,0.11049723756906077,0.0,39.77900552486187,81.54020385050963,10.16574585635359,85.98130841121495,21.65745856353591,89.0909090909091,7.679558011049723,64.35185185185185,3.2596685082872927,0.11049723756906077,2.983425414364641,0.0,5.580110497237569,1.6574585635359114,0.3314917127071823,2.983425414364641,0.6629834254143646,0.055248618784530384,1.43646408839779,53.06122448979592,1.3812154696132595,64.1025641025641,5.911602209944751,41.47286821705426,2.0994475138121547,1.7679558011049723,3.5359116022099446,0.0,59.668508287292816,27.90055248618784,3.2596685082872927,1.3259668508287292,0.11049723756906077,66.66666666666666,35.13812154696132,2.044198895027624,0.2762430939226519,0.5524861878453038,36.68508287292818,95.40229885057471,1.1049723756906076,0.718232044198895,0.0,0.0,10.0,3.4254143646408837,57.407407407407405,Defender,Center Back,1,1
632,Dedryck Boyata,31,29.299999999999997,0.034129692832764506,0.0,0.0,0.034129692832764506,0.10238907849829353,0.034129692832764506,0.030716723549488054,0.03754266211604096,0.024573378839590446,0.5802047781569967,0.06825938566552901,0.0,46.10921501706485,88.76478318002628,7.815699658703072,88.75968992248062,26.72354948805461,94.56521739130434,11.43344709897611,80.14354066985646,1.8430034129692834,0.0,1.4334470989761094,0.0,4.641638225255973,2.1160409556313997,0.034129692832764506,1.9112627986348125,0.47781569965870313,0.034129692832764506,0.5460750853242321,59.25925925925925,0.23890784982935157,36.84210526315789,1.4675767918088738,30.935251798561154,1.945392491467577,1.1604095563139933,5.802047781569966,0.13651877133105803,62.35494880546076,24.74402730375427,1.2969283276450514,0.9897610921501707,0.06825938566552901,40.0,37.8839590443686,1.3310580204778157,0.06825938566552901,0.13651877133105803,42.218430034129696,98.01901743264659,0.5460750853242321,0.20477815699658705,0.0,0.034129692832764506,8.430034129692833,2.6621160409556315,67.82608695652173,Defender,Center Back,2,1
633,Keven Schlotterbeck,24,20.5,0.0,0.0,0.0,0.0,0.1951219512195122,0.0,0.03414634146341463,0.029268292682926828,0.011219512195121953,0.4878048780487805,0.04878048780487805,0.0,36.19512195121951,82.53615127919912,8.048780487804878,88.23529411764706,19.658536585365855,88.96247240618102,8.292682926829269,69.10569105691057,2.292682926829268,0.0,2.1951219512195124,0.0,4.975609756097561,1.0731707317073171,0.04878048780487805,2.2439024390243905,0.3902439024390244,0.0,0.6829268292682927,41.17647058823529,0.43902439024390244,31.03448275862069,3.1219512195121952,32.1608040201005,1.8048780487804879,1.7073170731707317,6.146341463414634,0.0975609756097561,55.51219512195122,23.51219512195122,1.9024390243902438,0.7804878048780488,0.1951219512195122,80.0,31.609756097560975,1.024390243902439,0.04878048780487805,0.43902439024390244,32.0,97.47399702823179,1.3658536585365855,1.2682926829268293,0.0,0.0,9.707317073170731,3.268292682926829,64.42307692307693,Defender,Center Back,2,1
634,Jeffrey Gouweleeuw,30,49.4,0.04048582995951417,0.0,0.0,0.04048582995951417,0.2834008097165992,0.0,0.01821862348178138,0.01821862348178138,0.00465587044534413,0.2834008097165992,0.08097165991902834,0.0,36.92307692307693,78.28326180257511,8.947368421052632,85.65891472868216,18.90688259109312,89.207258834766,8.724696356275304,59.44827586206897,4.352226720647773,0.04048582995951417,3.1781376518218623,0.04048582995951417,5.870445344129555,1.7004048582995952,0.18218623481781376,3.279352226720648,0.8502024291497976,0.04048582995951417,1.2145748987854252,74.07407407407408,0.46558704453441296,46.93877551020408,3.54251012145749,38.377192982456144,1.7813765182186236,1.9838056680161944,6.275303643724697,0.06072874493927126,59.27125506072875,26.133603238866396,2.834008097165992,0.728744939271255,0.5668016194331984,71.7948717948718,33.68421052631579,2.4898785425101218,0.5263157894736842,0.5870445344129555,33.38056680161944,96.94297472075249,0.9716599190283401,0.2631578947368421,0.0,0.020242914979757085,10.445344129554655,2.125506072874494,51.98019801980198,Defender,Center Back,1,1
635,David Nemeth,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.666666666666664,84.81012658227847,16.333333333333332,96.07843137254902,22.666666666666668,89.47368421052632,4.666666666666667,51.85185185185185,1.3333333333333333,0.0,1.3333333333333333,0.0,9.333333333333334,1.0,0.0,2.6666666666666665,0.0,0.0,0.6666666666666666,50.0,0.3333333333333333,33.33333333333333,3.3333333333333335,41.66666666666667,1.0,1.6666666666666667,3.0,0.0,59.333333333333336,26.0,1.0,0.0,0.0,0.0,40.0,0.3333333333333333,0.0,0.6666666666666666,42.0,97.67441860465115,0.0,0.6666666666666666,0.0,0.0,7.666666666666667,3.6666666666666665,73.33333333333333,Defender,Center Back,2,1
636,Kevin Vogt,30,40.9,0.0,0.07334963325183375,0.0,0.0,0.24449877750611249,0.0,0.0,0.0097799511002445,0.014669926650366748,0.097799511002445,0.0,0.0,66.43031784841077,88.81987577639751,14.816625916870416,93.80804953560371,34.32762836185819,94.48183041722746,16.99266503667482,77.22222222222223,5.770171149144255,0.0488997555012225,5.036674816625917,0.0488997555012225,7.65281173594132,3.5696821515892423,0.1466992665036675,2.5916870415647923,0.9046454767726162,0.1466992665036675,0.6601466992665037,60.0,0.4645476772616137,48.717948717948715,3.52078239608802,40.79320113314447,1.075794621026895,0.8068459657701712,4.058679706601467,0.02444987775061125,82.3716381418093,42.1760391198044,1.7848410757946211,0.0488997555012225,0.1466992665036675,75.0,56.25916870415648,3.12958435207824,0.39119804400978,0.26894865525672373,59.511002444987774,98.46278317152104,1.0513447432762837,0.7334963325183375,0.0,0.0488997555012225,11.76039119804401,1.3202933985330074,56.25,Defender,Center Back,3,1
637,Joakim Nilsson,28,46.4,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.010775862068965518,0.010775862068965518,0.0021551724137931034,0.15086206896551724,0.04310344827586207,0.0,33.21120689655172,83.65906623235614,8.189655172413794,88.57808857808858,18.469827586206897,90.21052631578948,6.336206896551724,67.89838337182448,1.831896551724138,0.021551724137931036,1.9396551724137931,0.0,4.806034482758621,1.1637931034482758,0.04310344827586207,1.767241379310345,0.3017241379310345,0.021551724137931036,0.8836206896551725,54.666666666666664,0.5172413793103449,58.536585365853654,3.3836206896551726,31.3373253493014,1.853448275862069,1.5301724137931034,6.314655172413794,0.04310344827586207,51.314655172413794,20.77586206896552,0.9913793103448276,0.3879310344827586,0.08620689655172414,80.0,26.551724137931036,1.142241379310345,0.10775862068965518,0.3879310344827586,27.95258620689655,97.5187969924812,0.9913793103448276,0.4525862068965517,0.0,0.0,9.073275862068966,3.491379310344828,63.28125,Defender,Center Back,1,1
638,Hiroki Ito,22,17.1,0.05847953216374269,0.0,0.0,0.05847953216374269,0.05847953216374269,0.0,0.03508771929824561,0.05263157894736842,0.0023391812865497076,0.5847953216374269,0.11695906432748537,0.0,58.7719298245614,80.98307816277196,17.83625730994152,90.77380952380952,29.356725146198826,91.77330895795247,11.169590643274853,56.50887573964497,5.438596491228069,0.05847953216374269,4.269005847953216,0.05847953216374269,6.549707602339181,2.1637426900584793,0.4678362573099415,4.619883040935672,0.8771929824561403,0.0,0.935672514619883,47.05882352941176,1.0526315789473684,66.66666666666666,3.567251461988304,35.67251461988304,2.280701754385965,3.4502923976608186,4.502923976608186,0.0,84.85380116959064,39.76608187134502,6.081871345029239,0.7602339181286549,0.17543859649122806,50.0,54.44444444444444,2.7485380116959064,1.0526315789473684,0.3508771929824561,56.549707602339176,97.8744939271255,0.935672514619883,0.4678362573099415,0.0,0.0,10.760233918128653,2.280701754385965,63.934426229508205,Defender,Center Back,2,0
